,Cycle GANphoto2ukiyoe DAVIS,,,,,,,,,,,,,,,,,,,CycleGANphoto2ukiyoe_videvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial,,,,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,LPIPS,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,,,,,,,,,,,,,,,,
video indx,Lai et al.£¨LPIPS£©,IOU,Bonneel et al.£¨LPIPS£©,IOU,TDMS-Net£¨LPIPS£©,IOU,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,video indx,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,,,,,,,,,,,,,,,,,
24 ,0.0309 ,0.3399 ,0.2075 ,0.3218 ,0.0367 ,0.3409 ,0.4736 ,0.2955 ,0.4606 ,0.0070 ,0.2927 ,0.0095 ,0.0339 ,0.0072 ,0.2692 ,0.0099 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 ,0.0408 ,0.1234 ,0.1167 ,0.1394 ,0.0582 ,0.1240 ,0.5259 ,0.5361 ,0.5708 ,0.0015 ,0.5105 ,0.0013 ,0.5609 ,0.0012 ,0.6086 ,0.0030 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 ,0.0285 ,0.7636 ,0.1396 ,0.7729 ,0.0395 ,0.7726 ,0.6219 ,0.4380 ,0.6438 ,0.0027 ,0.3763 ,0.0040 ,0.0594 ,0.0025 ,0.4210 ,0.0043 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 ,0.0420 ,0.5530 ,0.1072 ,0.5490 ,0.0886 ,0.5516 ,0.6522 ,0.6617 ,0.7528 ,0.0013 ,0.5490 ,0.0011 ,0.6025 ,0.0006 ,0.7741 ,0.0028 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 ,0.0260 ,0.5570 ,0.1197 ,0.5263 ,0.0391 ,0.5575 ,0.5143 ,0.3983 ,0.5066 ,0.0052 ,0.2631 ,0.0064 ,0.0934 ,0.0053 ,0.2540 ,0.0071 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 ,0.0115 ,0.1667 ,0.2053 ,0.1808 ,0.0110 ,0.1607 ,0.4382 ,0.3612 ,0.3455 ,0.0082 ,0.2989 ,0.0089 ,0.2347 ,0.0103 ,0.1161 ,0.0116 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 ,0.0330 ,0.3194 ,0.1369 ,0.2940 ,0.0533 ,0.2954 ,0.5377 ,0.5668 ,0.5811 ,0.0031 ,0.4322 ,0.0024 ,0.5551 ,0.0025 ,0.5411 ,0.0054 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ave,0.0313 ,0.5395 ,0.1254 ,0.5393 ,0.0566 ,0.5318 ,0.5922 ,0.5742 ,0.6324 ,0.0027 ,0.4302 ,0.0027 ,0.4415 ,0.0023 ,0.5271 ,0.0046 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBLexpertsA_cm1_DAVIS,,,,,,,,,,,,,,,,,,,DBLexpertsA_cm1_ videvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial,,,,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,LPIPS,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,,,,,,,,,,,,,,,,
video indx,Lai et al.£¨LPIPS£©,IOU,Bonneel et al.£¨LPIPS£©,IOU,TDMS-Net£¨LPIPS£©,IOU,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,video indx,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,,,,,,,,,,,,,,,,,
1 ,0.0302 ,0.4406 ,0.0217 ,0.4372 ,0.0542 ,0.4485 ,0.5545 ,0.4765 ,0.5938 ,0.0007 ,0.4038 ,0.0009 ,0.2453 ,0.0006 ,0.4905 ,0.0012 ,,,1 ,0.0167 ,0.0843 ,0.0715 ,0.6428 ,0.4578 ,0.6966 ,0.0009 ,0.3023 ,0.0013 ,0.0000 ,0.0007 ,0.4646 ,0.0013 ,,,,,,,,,,,,,,,,,,,
2 ,0.0208 ,0.8372 ,0.0372 ,0.8415 ,0.0247 ,0.8373 ,0.6778 ,0.5933 ,0.6965 ,0.0008 ,0.4474 ,0.0011 ,0.2845 ,0.0008 ,0.4866 ,0.0015 ,,,2 ,0.0165 ,0.0867 ,0.0359 ,0.6622 ,0.6126 ,0.6919 ,0.0010 ,0.3409 ,0.0011 ,0.3119 ,0.0009 ,0.4197 ,0.0016 ,,,,,,,,,,,,,,,,,,,
3 ,0.0172 ,0.4501 ,0.1376 ,0.4158 ,0.0198 ,0.4518 ,0.5631 ,0.4991 ,0.5843 ,0.0012 ,0.4096 ,0.0013 ,0.3591 ,0.0011 ,0.4526 ,0.0021 ,,,3 ,0.0107 ,0.0985 ,0.0301 ,0.6232 ,0.4850 ,0.6321 ,0.0020 ,0.2570 ,0.0025 ,0.0684 ,0.0019 ,0.2944 ,0.0027 ,,,,,,,,,,,,,,,,,,,
4 ,0.0345 ,0.3161 ,0.0229 ,0.2898 ,0.0644 ,0.3423 ,0.5088 ,0.4220 ,0.5376 ,0.0010 ,0.3767 ,0.0012 ,0.2105 ,0.0009 ,0.4362 ,0.0016 ,,,4 ,0.0172 ,0.0921 ,0.0792 ,0.7825 ,0.7106 ,0.7967 ,0.0004 ,0.5821 ,0.0005 ,0.5134 ,0.0003 ,0.6726 ,0.0010 ,,,,,,,,,,,,,,,,,,,
5 ,0.0419 ,0.7235 ,0.0356 ,0.6712 ,0.0508 ,0.7491 ,0.7128 ,0.5516 ,0.7373 ,0.0005 ,0.5848 ,0.0008 ,0.2855 ,0.0004 ,0.6254 ,0.0012 ,,,5 ,0.0201 ,0.0864 ,0.0596 ,0.7836 ,0.7243 ,0.8025 ,0.0003 ,0.5873 ,0.0004 ,0.5349 ,0.0003 ,0.6646 ,0.0008 ,,,,,,,,,,,,,,,,,,,
6 ,0.0214 ,0.9173 ,0.0576 ,0.9037 ,0.0294 ,0.9188 ,0.7390 ,0.6876 ,0.7467 ,0.0012 ,0.5301 ,0.0014 ,0.4522 ,0.0011 ,0.5486 ,0.0025 ,,,6 ,0.0152 ,0.0637 ,0.0314 ,0.7625 ,0.7230 ,0.7822 ,0.0006 ,0.5401 ,0.0007 ,0.5097 ,0.0005 ,0.5958 ,0.0013 ,,,,,,,,,,,,,,,,,,,
7 ,0.0165 ,0.9249 ,0.0374 ,0.9218 ,0.0235 ,0.9238 ,0.7268 ,0.5361 ,0.7360 ,0.0007 ,0.4993 ,0.0013 ,0.1300 ,0.0007 ,0.5219 ,0.0015 ,,,7 ,0.0122 ,0.0700 ,0.0333 ,0.7247 ,0.7034 ,0.7520 ,0.0011 ,0.4617 ,0.0011 ,0.4769 ,0.0009 ,0.5374 ,0.0020 ,,,,,,,,,,,,,,,,,,,
8 ,0.0356 ,0.8445 ,0.0289 ,0.8346 ,0.0461 ,0.8447 ,0.7455 ,0.6261 ,0.7754 ,0.0009 ,0.5865 ,0.0014 ,0.3494 ,0.0007 ,0.6515 ,0.0021 ,,,8 ,0.0108 ,0.0343 ,0.0579 ,0.6611 ,0.5997 ,0.7398 ,0.0008 ,0.3331 ,0.0009 ,0.2337 ,0.0006 ,0.5375 ,0.0012 ,,,,,,,,,,,,,,,,,,,
9 ,0.0234 ,0.6232 ,0.0424 ,0.6059 ,0.0313 ,0.6216 ,0.6538 ,0.5626 ,0.6736 ,0.0009 ,0.5076 ,0.0013 ,0.3434 ,0.0009 ,0.5520 ,0.0019 ,,,9 ,0.0127 ,0.0491 ,0.0366 ,0.6728 ,0.6077 ,0.7546 ,0.0006 ,0.3583 ,0.0007 ,0.2645 ,0.0004 ,0.5458 ,0.0009 ,,,,,,,,,,,,,,,,,,,
10 ,0.0250 ,0.8426 ,0.0668 ,0.8318 ,0.0299 ,0.8346 ,0.7080 ,0.5643 ,0.7335 ,0.0016 ,0.5073 ,0.0024 ,0.2462 ,0.0014 ,0.5646 ,0.0032 ,,,10 ,0.0143 ,0.0833 ,0.0359 ,0.6982 ,0.6341 ,0.7408 ,0.0006 ,0.4107 ,0.0007 ,0.3515 ,0.0005 ,0.5175 ,0.0010 ,,,,,,,,,,,,,,,,,,,
11 ,0.0233 ,0.7803 ,0.0404 ,0.7782 ,0.0356 ,0.7829 ,0.7423 ,0.7124 ,0.7818 ,0.0001 ,0.6061 ,0.0002 ,0.5559 ,0.0001 ,0.6899 ,0.0004 ,,,11 ,0.0210 ,0.1125 ,0.0473 ,0.6807 ,0.5299 ,0.6414 ,0.0015 ,0.3825 ,0.0020 ,0.1722 ,0.0016 ,0.3300 ,0.0024 ,,,,,,,,,,,,,,,,,,,
12 ,0.0410 ,0.8257 ,0.0402 ,0.8417 ,0.0855 ,0.8229 ,0.8016 ,0.7253 ,0.8654 ,0.0002 ,0.7108 ,0.0003 ,0.5498 ,0.0001 ,0.8622 ,0.0007 ,,,12 ,0.0094 ,0.1340 ,0.0447 ,0.6150 ,0.4330 ,0.5837 ,0.0059 ,0.2395 ,0.0087 ,0.0000 ,0.0061 ,0.2121 ,0.0078 ,,,,,,,,,,,,,,,,,,,
13 ,0.0102 ,0.7490 ,0.0499 ,0.7155 ,0.0125 ,0.7620 ,0.5660 ,0.4438 ,0.5893 ,0.0031 ,0.2626 ,0.0040 ,0.0547 ,0.0030 ,0.3039 ,0.0042 ,,,13 ,0.0267 ,0.0810 ,0.0343 ,0.6433 ,0.6149 ,0.6571 ,0.0020 ,0.3132 ,0.0020 ,0.3109 ,0.0019 ,0.3485 ,0.0029 ,,,,,,,,,,,,,,,,,,,
14 ,0.0257 ,0.7730 ,0.0395 ,0.7321 ,0.0287 ,0.7762 ,0.6797 ,0.5556 ,0.6894 ,0.0012 ,0.4858 ,0.0017 ,0.2649 ,0.0011 ,0.5050 ,0.0023 ,,,14 ,0.0184 ,0.0759 ,0.0633 ,0.6459 ,0.6269 ,0.6899 ,0.0005 ,0.3102 ,0.0005 ,0.3296 ,0.0004 ,0.4432 ,0.0007 ,,,,,,,,,,,,,,,,,,,
15 ,0.0174 ,0.6055 ,0.0692 ,0.6042 ,0.0524 ,0.6193 ,0.6446 ,0.5982 ,0.7260 ,0.0003 ,0.4951 ,0.0003 ,0.4288 ,0.0002 ,0.6686 ,0.0005 ,,,15 ,0.0471 ,0.0335 ,0.1072 ,0.7655 ,0.6693 ,0.8323 ,0.0004 ,0.5781 ,0.0006 ,0.3722 ,0.0002 ,0.7718 ,0.0010 ,,,,,,,,,,,,,,,,,,,
16 ,0.0257 ,0.6640 ,0.0449 ,0.6395 ,0.0314 ,0.6605 ,0.6669 ,0.5309 ,0.6679 ,0.0007 ,0.5146 ,0.0011 ,0.2646 ,0.0007 ,0.5212 ,0.0015 ,,,16 ,0.0188 ,0.1578 ,0.0559 ,0.6578 ,0.4446 ,0.6703 ,0.0015 ,0.3344 ,0.0021 ,0.0471 ,0.0013 ,0.3966 ,0.0022 ,,,,,,,,,,,,,,,,,,,
17 ,0.0205 ,0.4402 ,0.0922 ,0.4527 ,0.0267 ,0.4422 ,0.5547 ,0.5225 ,0.5803 ,0.0010 ,0.3996 ,0.0010 ,0.3647 ,0.0009 ,0.4529 ,0.0016 ,,,17 ,0.0110 ,0.0570 ,0.0379 ,0.6266 ,0.5792 ,0.6981 ,0.0009 ,0.2642 ,0.0010 ,0.2155 ,0.0007 ,0.4342 ,0.0013 ,,,,,,,,,,,,,,,,,,,
18 ,0.0179 ,0.5460 ,0.0385 ,0.5579 ,0.0330 ,0.5504 ,0.5709 ,0.5048 ,0.6363 ,0.0002 ,0.3778 ,0.0003 ,0.2500 ,0.0002 ,0.5139 ,0.0004 ,,,18 ,0.0129 ,0.1069 ,0.0181 ,0.6578 ,0.6183 ,0.6956 ,0.0011 ,0.3285 ,0.0011 ,0.3436 ,0.0010 ,0.4093 ,0.0017 ,,,,,,,,,,,,,,,,,,,
19 ,0.0197 ,0.2618 ,0.0514 ,0.2616 ,0.0308 ,0.2377 ,0.5255 ,0.4282 ,0.5434 ,0.0011 ,0.4300 ,0.0014 ,0.2512 ,0.0010 ,0.4832 ,0.0019 ,,,19 ,0.0208 ,0.0392 ,0.0516 ,0.6326 ,0.6241 ,0.6811 ,0.0005 ,0.2859 ,0.0005 ,0.2874 ,0.0004 ,0.4138 ,0.0007 ,,,,,,,,,,,,,,,,,,,
20 ,0.0263 ,0.4377 ,0.0662 ,0.4344 ,0.0361 ,0.4280 ,0.6694 ,0.4705 ,0.6859 ,0.0010 ,0.6330 ,0.0020 ,0.2570 ,0.0009 ,0.6759 ,0.0028 ,,,20 ,0.0190 ,0.0625 ,0.0437 ,0.7281 ,0.6545 ,0.7794 ,0.0004 ,0.4753 ,0.0005 ,0.3716 ,0.0003 ,0.6025 ,0.0008 ,,,,,,,,,,,,,,,,,,,
21 ,0.0123 ,0.4575 ,0.1191 ,0.4661 ,0.0150 ,0.4968 ,0.4921 ,0.5256 ,0.5262 ,0.0013 ,0.2616 ,0.0011 ,0.3777 ,0.0013 ,0.3114 ,0.0018 ,,,ave,0.0176 ,0.0804 ,0.0488 ,0.6833 ,0.6027 ,0.7159 ,0.0012 ,0.3843 ,0.0014 ,0.2857 ,0.0011 ,0.4806 ,0.0018 ,,,,,,,,,,,,,,,,,,,
22 ,0.0185 ,0.5049 ,0.0392 ,0.5292 ,0.0237 ,0.5199 ,0.6031 ,0.5555 ,0.6335 ,0.0008 ,0.4631 ,0.0010 ,0.3661 ,0.0007 ,0.5189 ,0.0016 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 ,0.0309 ,0.5764 ,0.0381 ,0.5465 ,0.0497 ,0.5749 ,0.6547 ,0.4676 ,0.6899 ,0.0005 ,0.5367 ,0.0009 ,0.1809 ,0.0004 ,0.6171 ,0.0011 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 ,0.0248 ,0.3347 ,0.1324 ,0.3358 ,0.0330 ,0.3347 ,0.4377 ,0.3230 ,0.4636 ,0.0043 ,0.2205 ,0.0052 ,0.0443 ,0.0040 ,0.2763 ,0.0055 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 ,0.0343 ,0.1304 ,0.0749 ,0.1314 ,0.0450 ,0.1238 ,0.6096 ,0.5044 ,0.6201 ,0.0005 ,0.6711 ,0.0009 ,0.4806 ,0.0005 ,0.7008 ,0.0016 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 ,0.0328 ,0.7627 ,0.0772 ,0.7448 ,0.0395 ,0.7620 ,0.6872 ,0.4748 ,0.6904 ,0.0020 ,0.5094 ,0.0036 ,0.1158 ,0.0019 ,0.5195 ,0.0040 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 ,0.0324 ,0.5733 ,0.0392 ,0.5696 ,0.0712 ,0.5727 ,0.6359 ,0.5209 ,0.7160 ,0.0004 ,0.5014 ,0.0005 ,0.2766 ,0.0002 ,0.6812 ,0.0007 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 ,0.0265 ,0.4991 ,0.0750 ,0.4699 ,0.0262 ,0.4871 ,0.5073 ,0.3487 ,0.4978 ,0.0039 ,0.2783 ,0.0055 ,0.0000 ,0.0039 ,0.2652 ,0.0054 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 ,0.0090 ,0.1940 ,0.1328 ,0.1940 ,0.0098 ,0.1962 ,0.4390 ,0.2764 ,0.3771 ,0.0062 ,0.2856 ,0.0085 ,0.0221 ,0.0073 ,0.1610 ,0.0087 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 ,0.0209 ,0.5087 ,0.0738 ,0.4536 ,0.0302 ,0.4699 ,0.6187 ,0.5366 ,0.6316 ,0.0008 ,0.4935 ,0.0010 ,0.3833 ,0.0007 ,0.5432 ,0.0016 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ave,0.0246 ,0.5848 ,0.0607 ,0.5737 ,0.0363 ,0.5864 ,0.6232 ,0.5182 ,0.6475 ,0.0013 ,0.4663 ,0.0018 ,0.2798 ,0.0013 ,0.5201 ,0.0022 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBLexpertsB_cm1_DAVIS,,,,,,,,,,,,,,,,,,,DBLexpertsB_cm1_ videvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial,,,,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,LPIPS,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,,,,,,,,,,,,,,,,
video indx,Lai et al.£¨LPIPS£©,IOU,Bonneel et al.£¨LPIPS£©,IOU,TDMS-Net£¨LPIPS£©,IOU,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,video indx,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,,,,,,,,,,,,,,,,,
1 ,0.0292 ,0.4502 ,0.0210 ,0.4404 ,0.0549 ,0.4456 ,0.5410 ,0.4581 ,0.5833 ,0.0006 ,0.3716 ,0.0008 ,0.2064 ,0.0005 ,0.4713 ,0.0010 ,,,1 ,0.0172 ,0.0767 ,0.0722 ,0.5824 ,0.4616 ,0.6416 ,0.0009 ,0.1820 ,0.0015 ,0.0000 ,0.0007 ,0.3554 ,0.0010 ,,,,,,,,,,,,,,,,,,,
2 ,0.0224 ,0.8303 ,0.0380 ,0.8318 ,0.0251 ,0.8330 ,0.6165 ,0.4983 ,0.6425 ,0.0008 ,0.3291 ,0.0011 ,0.0997 ,0.0007 ,0.3811 ,0.0012 ,,,2 ,0.0196 ,0.0831 ,0.0375 ,0.6097 ,0.5560 ,0.6434 ,0.0009 ,0.2390 ,0.0010 ,0.1951 ,0.0008 ,0.3243 ,0.0012 ,,,,,,,,,,,,,,,,,,,
3 ,0.0173 ,0.4255 ,0.0937 ,0.4480 ,0.0172 ,0.4302 ,0.4928 ,0.4135 ,0.5024 ,0.0010 ,0.2814 ,0.0012 ,0.1499 ,0.0010 ,0.2982 ,0.0014 ,,,3 ,0.0118 ,0.1031 ,0.0364 ,0.5924 ,0.4631 ,0.6086 ,0.0017 ,0.1966 ,0.0021 ,0.0294 ,0.0016 ,0.2536 ,0.0022 ,,,,,,,,,,,,,,,,,,,
4 ,0.0339 ,0.3730 ,0.0215 ,0.3320 ,0.0651 ,0.3830 ,0.5024 ,0.3958 ,0.5303 ,0.0009 ,0.3353 ,0.0012 ,0.1364 ,0.0008 ,0.4016 ,0.0013 ,,,4 ,0.0134 ,0.0737 ,0.0763 ,0.6600 ,0.5573 ,0.7090 ,0.0003 ,0.3333 ,0.0004 ,0.1882 ,0.0002 ,0.4943 ,0.0004 ,,,,,,,,,,,,,,,,,,,
5 ,0.0426 ,0.6790 ,0.0357 ,0.6440 ,0.0503 ,0.6594 ,0.6777 ,0.4825 ,0.6956 ,0.0004 ,0.5371 ,0.0008 ,0.1608 ,0.0004 ,0.5866 ,0.0010 ,,,5 ,0.0481 ,0.0785 ,0.0822 ,0.6300 ,0.5557 ,0.7069 ,0.0004 ,0.3081 ,0.0004 ,0.1899 ,0.0003 ,0.4961 ,0.0005 ,,,,,,,,,,,,,,,,,,,
6 ,0.0217 ,0.9212 ,0.0532 ,0.9118 ,0.0290 ,0.9200 ,0.6480 ,0.5314 ,0.6435 ,0.0010 ,0.3462 ,0.0013 ,0.1334 ,0.0010 ,0.3416 ,0.0015 ,,,6 ,0.0147 ,0.0576 ,0.0352 ,0.6439 ,0.5987 ,0.6759 ,0.0005 ,0.3025 ,0.0006 ,0.2550 ,0.0005 ,0.3871 ,0.0008 ,,,,,,,,,,,,,,,,,,,
7 ,0.0171 ,0.9265 ,0.0384 ,0.9209 ,0.0259 ,0.9260 ,0.6484 ,0.4706 ,0.6556 ,0.0006 ,0.3421 ,0.0012 ,0.0000 ,0.0006 ,0.3611 ,0.0009 ,,,7 ,0.0098 ,0.0685 ,0.0365 ,0.5833 ,0.5246 ,0.6282 ,0.0007 ,0.1765 ,0.0008 ,0.1176 ,0.0006 ,0.2930 ,0.0009 ,,,,,,,,,,,,,,,,,,,
8 ,0.0357 ,0.8401 ,0.0270 ,0.8328 ,0.0486 ,0.8397 ,0.7070 ,0.5638 ,0.7467 ,0.0007 ,0.5118 ,0.0011 ,0.2248 ,0.0006 ,0.5978 ,0.0015 ,,,8 ,0.0101 ,0.0338 ,0.0599 ,0.6118 ,0.5348 ,0.7097 ,0.0008 ,0.2338 ,0.0009 ,0.1034 ,0.0005 ,0.4792 ,0.0010 ,,,,,,,,,,,,,,,,,,,
9 ,0.0235 ,0.6222 ,0.0398 ,0.6091 ,0.0337 ,0.6197 ,0.5810 ,0.4196 ,0.6022 ,0.0008 ,0.3626 ,0.0012 ,0.0545 ,0.0007 ,0.4114 ,0.0012 ,,,9 ,0.0136 ,0.0484 ,0.0424 ,0.6226 ,0.5450 ,0.7176 ,0.0005 ,0.2589 ,0.0006 ,0.1384 ,0.0004 ,0.4777 ,0.0007 ,,,,,,,,,,,,,,,,,,,
10 ,0.0216 ,0.8484 ,0.0480 ,0.8360 ,0.0266 ,0.8394 ,0.6658 ,0.4983 ,0.6993 ,0.0011 ,0.4182 ,0.0017 ,0.1026 ,0.0010 ,0.4922 ,0.0019 ,,,10 ,0.0149 ,0.0767 ,0.0341 ,0.6841 ,0.5558 ,0.7283 ,0.0006 ,0.3830 ,0.0007 ,0.1882 ,0.0005 ,0.4908 ,0.0009 ,,,,,,,,,,,,,,,,,,,
11 ,0.0232 ,0.8052 ,0.0393 ,0.7933 ,0.0358 ,0.8058 ,0.6374 ,0.5631 ,0.6917 ,0.0002 ,0.3838 ,0.0002 ,0.2492 ,0.0001 ,0.4983 ,0.0003 ,,,11 ,0.0228 ,0.1011 ,0.0505 ,0.6240 ,0.4494 ,0.5777 ,0.0013 ,0.2708 ,0.0018 ,0.0000 ,0.0014 ,0.2059 ,0.0018 ,,,,,,,,,,,,,,,,,,,
12 ,0.0333 ,0.8151 ,0.0396 ,0.8272 ,0.0597 ,0.8151 ,0.7407 ,0.6335 ,0.8138 ,0.0001 ,0.5906 ,0.0002 ,0.3732 ,0.0001 ,0.7500 ,0.0003 ,,,12 ,0.0113 ,0.1267 ,0.0586 ,0.5992 ,0.4367 ,0.5757 ,0.0034 ,0.2097 ,0.0056 ,0.0000 ,0.0034 ,0.2099 ,0.0043 ,,,,,,,,,,,,,,,,,,,
13 ,0.0099 ,0.7630 ,0.0513 ,0.7316 ,0.0107 ,0.7971 ,0.5074 ,0.4201 ,0.5232 ,0.0025 ,0.1383 ,0.0035 ,0.0000 ,0.0024 ,0.1532 ,0.0029 ,,,13 ,0.0278 ,0.0778 ,0.0351 ,0.6052 ,0.5214 ,0.6122 ,0.0015 ,0.2383 ,0.0018 ,0.1206 ,0.0015 ,0.2595 ,0.0020 ,,,,,,,,,,,,,,,,,,,
14 ,0.0243 ,0.7779 ,0.0307 ,0.7413 ,0.0254 ,0.7761 ,0.6277 ,0.4277 ,0.6311 ,0.0009 ,0.3786 ,0.0015 ,0.0000 ,0.0009 ,0.3868 ,0.0015 ,,,14 ,0.0193 ,0.0769 ,0.0704 ,0.6208 ,0.5858 ,0.6639 ,0.0005 ,0.2608 ,0.0005 ,0.2485 ,0.0004 ,0.3981 ,0.0006 ,,,,,,,,,,,,,,,,,,,
15 ,0.0161 ,0.5747 ,0.0588 ,0.5917 ,0.0365 ,0.5883 ,0.6195 ,0.5564 ,0.6977 ,0.0003 ,0.4596 ,0.0004 ,0.3463 ,0.0002 ,0.6196 ,0.0006 ,,,15 ,0.0524 ,0.0373 ,0.1366 ,0.7384 ,0.6159 ,0.8070 ,0.0005 ,0.5293 ,0.0008 ,0.2691 ,0.0003 ,0.7507 ,0.0011 ,,,,,,,,,,,,,,,,,,,
16 ,0.0232 ,0.6643 ,0.0464 ,0.6617 ,0.0260 ,0.6637 ,0.6254 ,0.4152 ,0.6245 ,0.0006 ,0.4302 ,0.0010 ,0.0228 ,0.0006 ,0.4302 ,0.0011 ,,,16 ,0.0247 ,0.1291 ,0.0566 ,0.6115 ,0.4355 ,0.6481 ,0.0012 ,0.2478 ,0.0016 ,0.0000 ,0.0010 ,0.3528 ,0.0016 ,,,,,,,,,,,,,,,,,,,
17 ,0.0200 ,0.4487 ,0.0942 ,0.4484 ,0.0258 ,0.4550 ,0.5007 ,0.4487 ,0.5250 ,0.0008 ,0.2870 ,0.0009 ,0.2203 ,0.0007 ,0.3355 ,0.0011 ,,,17 ,0.0156 ,0.0609 ,0.0496 ,0.6270 ,0.5669 ,0.7138 ,0.0008 ,0.2697 ,0.0009 ,0.1946 ,0.0006 ,0.4773 ,0.0011 ,,,,,,,,,,,,,,,,,,,
18 ,0.0157 ,0.5517 ,0.0366 ,0.5482 ,0.0300 ,0.5483 ,0.5394 ,0.4894 ,0.6186 ,0.0002 ,0.3108 ,0.0002 ,0.2231 ,0.0001 ,0.4781 ,0.0003 ,,,18 ,0.0131 ,0.0885 ,0.0179 ,0.6348 ,0.5988 ,0.6792 ,0.0008 ,0.2826 ,0.0008 ,0.2861 ,0.0007 ,0.3763 ,0.0012 ,,,,,,,,,,,,,,,,,,,
19 ,0.0162 ,0.2610 ,0.0536 ,0.2621 ,0.0291 ,0.2618 ,0.4992 ,0.3763 ,0.5400 ,0.0008 ,0.3760 ,0.0011 ,0.1483 ,0.0007 ,0.4637 ,0.0013 ,,,19 ,0.0256 ,0.0334 ,0.0613 ,0.6594 ,0.6497 ,0.7769 ,0.0005 ,0.3444 ,0.0005 ,0.3329 ,0.0003 ,0.6151 ,0.0007 ,,,,,,,,,,,,,,,,,,,
20 ,0.0219 ,0.4162 ,0.0520 ,0.4187 ,0.0310 ,0.4102 ,0.5376 ,0.3417 ,0.5585 ,0.0009 ,0.3781 ,0.0021 ,0.0000 ,0.0008 ,0.4274 ,0.0014 ,,,20 ,0.0180 ,0.0612 ,0.0435 ,0.6496 ,0.5394 ,0.7204 ,0.0004 ,0.3171 ,0.0004 ,0.1401 ,0.0003 ,0.4844 ,0.0005 ,,,,,,,,,,,,,,,,,,,
